Delta	agency	region	item	verbed_by	RRact	numiterations
0.0061	good_patient	agentNP	30	executed_by	0.772522150201077	38
0.0061	good_patient	agentNP	31	investigated_by	0.765074141220293	40
0.0061	good_patient	agentNP	32	kicked_by	0.931899495395452	12
0.0061	good_patient	agentNP	33	lectured_by	0.916779785061412	14
0.0061	good_patient	agentNP	34	lifted_by	0.691602841654331	51
0.0061	good_patient	agentNP	35	punished_by	0.956093066723932	8
0.0061	good_patient	agentNP	36	recognized_by	0.645092702019162	59
0.0061	good_patient	agentNP	37	searched_by	0.820658766560997	31
0.0061	good_patient	agentNP	38	studied_by	0.218308315177484	36
0.0061	good_patient	agentNP	39	taught_by	0.94274900010639	10
0.0061	good_patient	agentNP	40	worshipped_by	0.957554849870112	8
0.0061	good_patient	mainVerb	1	accused_by	0.899957926798985	17
0.0061	good_patient	mainVerb	2	arrested_by	0.982824840119212	3
0.0061	good_patient	mainVerb	3	carried_by	0.982092174338605	4
0.0061	good_patient	mainVerb	4	convicted_by	0.984819075710298	3
0.0061	good_patient	mainVerb	5	cured_by	0.984165584593971	3
0.0061	good_patient	mainVerb	6	entertained_by	0.981808418533478	4
0.0061	good_patient	mainVerb	7	evaluated_by	0.973419222712256	5
0.0061	good_patient	mainVerb	8	fired_by	0.976308397136538	4
0.0061	good_patient	mainVerb	9	frightened_by	0.98165294454463	4
0.0061	good_patient	mainVerb	10	graded_by	0.98252035251797	4
0.0061	good_patient	mainVerb	11	hired_by	0.982601032087725	4
0.0061	good_patient	mainVerb	12	hypnotized_by	0.979310613362946	4
0.0061	good_patient	mainVerb	13	instructed_by	0.982167565434395	3
0.0061	good_patient	mainVerb	14	interrogated_by	0.975659650803263	4
0.0061	good_patient	mainVerb	15	interviewed_by	0.895211900058494	18
0.0061	good_patient	mainVerb	16	invited_by	0.976148470928086	5
0.0061	good_patient	mainVerb	17	questioned_by	0.979791411212555	4
0.0061	good_patient	mainVerb	18	rescued_by	0.984536882392917	3
0.0061	good_patient	mainVerb	19	sentenced_by	0.983340456643565	3
0.0061	good_patient	mainVerb	20	served_by	0.979886304617267	4
0.0061	good_patient	mainVerb	21	shot_by	0.981905328494725	3
0.0061	good_patient	mainVerb	22	slaughtered_by	0.98397998373178	3
0.0061	good_patient	mainVerb	23	terrorized_by	0.985339695569151	3
0.0061	good_patient	mainVerb	24	tortured_by	0.983863387963708	3
0.0061	good_patient	mainVerb	25	captured_by	0.968516410613519	6
0.0061	good_patient	mainVerb	26	chased_by	0.703035094946083	50
0.0061	good_patient	mainVerb	27	devoured_by	0.789106349991837	35
0.0061	good_patient	mainVerb	28	dismissed_by	0.977047938211412	4
0.0061	good_patient	mainVerb	29	examined_by	0.896152717368757	18
0.0061	good_patient	mainVerb	30	executed_by	0.915961956376879	14
0.0061	good_patient	mainVerb	31	investigated_by	0.913235547871463	15
0.0061	good_patient	mainVerb	32	kicked_by	0.977123333760003	5
0.0061	good_patient	mainVerb	33	lectured_by	0.970039807807198	5
0.0061	good_patient	mainVerb	34	lifted_by	0.879531265579403	20
0.0061	good_patient	mainVerb	35	punished_by	0.984843529654027	3
0.0061	good_patient	mainVerb	36	recognized_by	0.862463214439837	23
0.0061	good_patient	mainVerb	37	searched_by	0.935033467959204	11
0.0061	good_patient	mainVerb	38	studied_by	0.762573610937285	40
0.0061	good_patient	mainVerb	39	taught_by	0.979545615344533	4
0.0061	good_patient	mainVerb	40	worshipped_by	0.985141800223905	3
0.0062	good_agent	verb_by	1	accused_by	0.1266351777357	22
0.0062	good_agent	verb_by	2	arrested_by	0.11421273626824	20
0.0062	good_agent	verb_by	3	carried_by	0.100562958756935	19
0.0062	good_agent	verb_by	4	convicted_by	0.141602616102366	24
0.0062	good_agent	verb_by	5	cured_by	0.165096484039049	27
0.0062	good_agent	verb_by	6	entertained_by	0.112011897831681	20
0.0062	good_agent	verb_by	7	evaluated_by	0.170086240576951	28
0.0062	good_agent	verb_by	8	fired_by	0.110713206341115	20
0.0062	good_agent	verb_by	9	frightened_by	0.124346549259902	22
0.0062	good_agent	verb_by	10	graded_by	0.141888453874241	24
0.0062	good_agent	verb_by	11	hired_by	0.119524215931442	21
0.0062	good_agent	verb_by	12	hypnotized_by	0.111429881006329	19
0.0062	good_agent	verb_by	13	instructed_by	0.129860266952462	22
0.0062	good_agent	verb_by	14	interrogated_by	0.100934276156817	19
0.0062	good_agent	verb_by	15	interviewed_by	0.114277838293923	19
0.0062	good_agent	verb_by	16	invited_by	0.127641500248071	22
0.0062	good_agent	verb_by	17	questioned_by	0.119623832331055	21
0.0062	good_agent	verb_by	18	rescued_by	0.144830048053078	24
0.0062	good_agent	verb_by	19	sentenced_by	0.138770369623869	24
0.0062	good_agent	verb_by	20	served_by	0.107526002357441	20
0.0062	good_agent	verb_by	21	shot_by	0.118794864703307	20
0.0062	good_agent	verb_by	22	slaughtered_by	0.128292268525698	23
0.0062	good_agent	verb_by	23	terrorized_by	0.135099273769276	24
0.0062	good_agent	verb_by	24	tortured_by	0.140806397485274	24
0.0062	good_agent	verb_by	25	captured_by	0.131734672177673	22
0.0062	good_agent	verb_by	26	chased_by	0.108539537252563	20
0.0062	good_agent	verb_by	27	devoured_by	0.129344941455312	21
0.0062	good_agent	verb_by	28	dismissed_by	0.109195504378992	19
0.0062	good_agent	verb_by	29	examined_by	0.1084292869952	20
0.0062	good_agent	verb_by	30	executed_by	0.178829409815211	30
0.0062	good_agent	verb_by	31	investigated_by	0.126047071817088	23
0.0062	good_agent	verb_by	32	kicked_by	0.113908314844276	21
0.0062	good_agent	verb_by	33	lectured_by	0.106235183548968	20
0.0062	good_agent	verb_by	34	lifted_by	0.104477109838638	19
0.0062	good_agent	verb_by	35	punished_by	0.154007582862464	26
0.0062	good_agent	verb_by	36	recognized_by	0.123693671950799	22
0.0062	good_agent	verb_by	37	searched_by	0.0916566090485221	17
0.0062	good_agent	verb_by	38	studied_by	0.117885232273759	21
0.0062	good_agent	verb_by	39	taught_by	0.114608766590692	20
0.0062	good_agent	verb_by	40	worshipped_by	0.160832662465281	26
0.0062	good_agent	agentNP	1	accused_by	0.202544727186607	33
0.0062	good_agent	agentNP	2	arrested_by	0.16403142965887	31
0.0062	good_agent	agentNP	3	carried_by	0.14880507536866	27
0.0062	good_agent	agentNP	4	convicted_by	0.259554220008441	43
0.0062	good_agent	agentNP	5	cured_by	0.349282288813225	57
0.0062	good_agent	agentNP	6	entertained_by	0.211831029196843	35
0.0062	good_agent	agentNP	7	evaluated_by	0.592176958192592	66
0.0062	good_agent	agentNP	8	fired_by	0.173793299837041	31
0.0062	good_agent	agentNP	9	frightened_by	0.213545638752258	37
0.0062	good_agent	agentNP	10	graded_by	0.14262607237393	27
0.0062	good_agent	agentNP	11	hired_by	0.199774848461777	33
0.0062	good_agent	agentNP	12	hypnotized_by	0.139890830703811	25
0.0062	good_agent	agentNP	13	instructed_by	0.199523307319804	36
0.0062	good_agent	agentNP	14	interrogated_by	0.191573898512032	32
0.0062	good_agent	agentNP	15	interviewed_by	0.12490283433051	24
0.0062	good_agent	agentNP	16	invited_by	0.0762645787991066	15
0.0062	good_agent	agentNP	17	questioned_by	0.168547162498581	30
0.0062	good_agent	agentNP	18	rescued_by	0.198002912165718	34
0.0062	good_agent	agentNP	19	sentenced_by	0.185430466504788	31
0.0062	good_agent	agentNP	20	served_by	0.13517837495536	23
0.0062	good_agent	agentNP	21	shot_by	0.096745953465805	20
0.0062	good_agent	agentNP	22	slaughtered_by	0.15555997359968	27
0.0062	good_agent	agentNP	23	terrorized_by	0.150781494100015	29
0.0062	good_agent	agentNP	24	tortured_by	0.107922244543237	21
0.0062	good_agent	agentNP	25	captured_by	0.183787496334466	31
0.0062	good_agent	agentNP	26	chased_by	0.115916483099326	20
0.0062	good_agent	agentNP	27	devoured_by	0.150113296924871	29
0.0062	good_agent	agentNP	28	dismissed_by	0.119665363958117	21
0.0062	good_agent	agentNP	29	examined_by	0.190955047187042	33
0.0062	good_agent	agentNP	30	executed_by	0.194698931361501	36
0.0062	good_agent	agentNP	31	investigated_by	0.195220964521	35
0.0062	good_agent	agentNP	32	kicked_by	0.107136141931121	18
0.0062	good_agent	agentNP	33	lectured_by	0.13515943401419	24
0.0062	good_agent	agentNP	34	lifted_by	0.154222621257319	29
0.0062	good_agent	agentNP	35	punished_by	0.276410090418812	46
0.0062	good_agent	agentNP	36	recognized_by	0.1971734382943	32
0.0062	good_agent	agentNP	37	searched_by	0.161313602274919	28
0.0062	good_agent	agentNP	38	studied_by	0.139880450531841	27
0.0062	good_agent	agentNP	39	taught_by	0.181850606274219	30
0.0062	good_agent	agentNP	40	worshipped_by	0.55122071115775	73
0.0062	good_agent	mainVerb	1	accused_by	0.74646905745301	42
0.0062	good_agent	mainVerb	2	arrested_by	0.715029408937282	46
0.0062	good_agent	mainVerb	3	carried_by	0.702569419783081	49
0.0062	good_agent	mainVerb	4	convicted_by	0.768986373055925	38
0.0062	good_agent	mainVerb	5	cured_by	0.791775264877177	34
0.0062	good_agent	mainVerb	6	entertained_by	0.747577743934654	41
0.0062	good_agent	mainVerb	7	evaluated_by	0.828558942141463	28
0.0062	good_agent	mainVerb	8	fired_by	0.72535052778903	45
0.0062	good_agent	mainVerb	9	frightened_by	0.750369016749824	41
0.0062	good_agent	mainVerb	10	graded_by	0.692833201910109	51
0.0062	good_agent	mainVerb	11	hired_by	0.742878582904989	42
0.0062	good_agent	mainVerb	12	hypnotized_by	0.693940617902724	51
0.0062	good_agent	mainVerb	13	instructed_by	0.743226208861304	42
0.0062	good_agent	mainVerb	14	interrogated_by	0.735983593730724	43
0.0062	good_agent	mainVerb	15	interviewed_by	0.671307428070952	54
0.0062	good_agent	mainVerb	16	invited_by	0.572603846088597	69
0.0062	good_agent	mainVerb	17	questioned_by	0.723101531697135	46
0.0062	good_agent	mainVerb	18	rescued_by	0.741874831690469	42
0.0062	good_agent	mainVerb	19	sentenced_by	0.734318505703679	44
0.0062	good_agent	mainVerb	20	served_by	0.687837327548324	52
0.0062	good_agent	mainVerb	21	shot_by	0.616601161028851	62
0.0062	good_agent	mainVerb	22	slaughtered_by	0.706648448601377	48
0.0062	good_agent	mainVerb	23	terrorized_by	0.701835159273066	49
0.0062	good_agent	mainVerb	24	tortured_by	0.629758470691244	61
0.0062	good_agent	mainVerb	25	captured_by	0.734624284763644	44
0.0062	good_agent	mainVerb	26	chased_by	0.654694538988193	56
0.0062	good_agent	mainVerb	27	devoured_by	0.706621705846011	49
0.0062	good_agent	mainVerb	28	dismissed_by	0.660928792816348	55
0.0062	good_agent	mainVerb	29	examined_by	0.736496126096473	43
0.0062	good_agent	mainVerb	30	executed_by	0.741893845909365	42
0.0062	good_agent	mainVerb	31	investigated_by	0.742191606896013	43
0.0062	good_agent	mainVerb	32	kicked_by	0.640150676090364	59
0.0062	good_agent	mainVerb	33	lectured_by	0.687940737817446	52
0.0062	good_agent	mainVerb	34	lifted_by	0.708723491300634	48
0.0062	good_agent	mainVerb	35	punished_by	0.776292373467143	37
0.0062	good_agent	mainVerb	36	recognized_by	0.741584589528649	42
0.0062	good_agent	mainVerb	37	searched_by	0.714996955811204	47
0.0062	good_agent	mainVerb	38	studied_by	0.694083081369208	51
0.0062	good_agent	mainVerb	39	taught_by	0.731758232880198	44
0.0062	good_agent	mainVerb	40	worshipped_by	0.81806746676233	30
0.0062	good_patient	verb_by	1	accused_by	0.27149954741249	46
0.0062	good_patient	verb_by	2	arrested_by	0.813030621375221	33
0.0062	good_patient	verb_by	3	carried_by	0.790578126563756	37
0.0062	good_patient	verb_by	4	convicted_by	0.835245547498566	29
0.0062	good_patient	verb_by	5	cured_by	0.831991760859225	29
0.0062	good_patient	verb_by	6	entertained_by	0.760778198518057	39
0.0062	good_patient	verb_by	7	evaluated_by	0.659507864147657	57
0.0062	good_patient	verb_by	8	fired_by	0.71966049998304	47
0.0062	good_patient	verb_by	9	frightened_by	0.771696352292284	38
0.0062	good_patient	verb_by	10	graded_by	0.801725458719175	36
0.0062	good_patient	verb_by	11	hired_by	0.786632580833834	35
0.0062	good_patient	verb_by	12	hypnotized_by	0.774539573810282	39
0.0062	good_patient	verb_by	13	instructed_by	0.802819494429453	34
0.0062	good_patient	verb_by	14	interrogated_by	0.730086447414217	46
0.0062	good_patient	verb_by	15	interviewed_by	0.276894878280071	46
0.0062	good_patient	verb_by	16	invited_by	0.717019050251699	46
0.0062	good_patient	verb_by	17	questioned_by	0.735725827283517	43
0.0062	good_patient	verb_by	18	rescued_by	0.838296084314697	30
0.0062	good_patient	verb_by	19	sentenced_by	0.831638089518478	28
0.0062	good_patient	verb_by	20	served_by	0.763393625728526	39
0.0062	good_patient	verb_by	21	shot_by	0.812394611285405	34
0.0062	good_patient	verb_by	22	slaughtered_by	0.840450743037082	28
0.0062	good_patient	verb_by	23	terrorized_by	0.829894823417507	30
0.0062	good_patient	verb_by	24	tortured_by	0.836247296367322	29
0.0062	good_patient	verb_by	25	captured_by	0.61831099637022	63
0.0062	good_patient	verb_by	26	chased_by	0.193032187901691	34
0.0062	good_patient	verb_by	27	devoured_by	0.189169339880105	33
0.0062	good_patient	verb_by	28	dismissed_by	0.750337497601342	41
0.0062	good_patient	verb_by	29	examined_by	0.258444435467492	43
0.0062	good_patient	verb_by	30	executed_by	0.334873911287987	56
0.0062	good_patient	verb_by	31	investigated_by	0.307355843314587	51
0.0062	good_patient	verb_by	32	kicked_by	0.718790009298153	46
0.0062	good_patient	verb_by	33	lectured_by	0.651557601184675	57
0.0062	good_patient	verb_by	34	lifted_by	0.228802236509636	40
0.0062	good_patient	verb_by	35	punished_by	0.836446071072674	30
0.0062	good_patient	verb_by	36	recognized_by	0.19827165500966	34
0.0062	good_patient	verb_by	37	searched_by	0.43310687927446	70
0.0062	good_patient	verb_by	38	studied_by	0.172805692485513	30
0.0062	good_patient	verb_by	39	taught_by	0.76925552293321	41
0.0062	good_patient	verb_by	40	worshipped_by	0.816802433645555	30
0.0062	good_patient	agentNP	1	accused_by	0.736132691253113	44
0.0062	good_patient	agentNP	2	arrested_by	0.95305669165008	9
0.0062	good_patient	agentNP	3	carried_by	0.949562296527327	10
0.0062	good_patient	agentNP	4	convicted_by	0.956176274596956	8
0.0062	good_patient	agentNP	5	cured_by	0.954382958504234	8
0.0062	good_patient	agentNP	6	entertained_by	0.941250412080445	10
0.0062	good_patient	agentNP	7	evaluated_by	0.923527634814633	14
0.0062	good_patient	agentNP	8	fired_by	0.936008367144453	12
0.0062	good_patient	agentNP	9	frightened_by	0.947041649181201	10
0.0062	good_patient	agentNP	10	graded_by	0.945999926074204	9
0.0062	good_patient	agentNP	11	hired_by	0.950538387652098	10
0.0062	good_patient	agentNP	12	hypnotized_by	0.941656431502225	10
0.0062	good_patient	agentNP	13	instructed_by	0.950974419920714	9
0.0062	good_patient	agentNP	14	interrogated_by	0.934214387624925	11
0.0062	good_patient	agentNP	15	interviewed_by	0.722879045537821	45
0.0062	good_patient	agentNP	16	invited_by	0.926423425567001	14
0.0062	good_patient	agentNP	17	questioned_by	0.935860725150164	11
0.0062	good_patient	agentNP	18	rescued_by	0.954744939840944	8
0.0062	good_patient	agentNP	19	sentenced_by	0.951410397769718	8
0.0062	good_patient	agentNP	20	served_by	0.943722315849766	11
0.0062	good_patient	agentNP	21	shot_by	0.949853922127278	10
0.0062	good_patient	agentNP	22	slaughtered_by	0.952873570859856	8
0.0062	good_patient	agentNP	23	terrorized_by	0.957829594105523	9
0.0062	good_patient	agentNP	24	tortured_by	0.951157774449608	9
0.0062	good_patient	agentNP	25	captured_by	0.907976404561996	16
0.0062	good_patient	agentNP	26	chased_by	0.145808323335679	27
0.0062	good_patient	agentNP	27	devoured_by	0.286376305105158	48
0.0062	good_patient	agentNP	28	dismissed_by	0.935769009276615	11
0.0062	good_patient	agentNP	29	examined_by	0.727014567632438	45
0.0062	good_patient	agentNP	30	executed_by	0.772522150201077	38
0.0062	good_patient	agentNP	31	investigated_by	0.760190216798704	39
0.0062	good_patient	agentNP	32	kicked_by	0.932196351180761	13
0.0062	good_patient	agentNP	33	lectured_by	0.917847274984731	15
0.0062	good_patient	agentNP	34	lifted_by	0.691602841654331	51
0.0062	good_patient	agentNP	35	punished_by	0.956093066723932	8
0.0062	good_patient	agentNP	36	recognized_by	0.641946873913243	58
0.0062	good_patient	agentNP	37	searched_by	0.81868448459744	30
0.0062	good_patient	agentNP	38	studied_by	0.218308315177484	36
0.0062	good_patient	agentNP	39	taught_by	0.94274900010639	10
0.0062	good_patient	agentNP	40	worshipped_by	0.957382581657412	9
0.0062	good_patient	mainVerb	1	accused_by	0.899957926798985	17
0.0062	good_patient	mainVerb	2	arrested_by	0.982824840119212	3
0.0062	good_patient	mainVerb	3	carried_by	0.982092174338605	4
0.0062	good_patient	mainVerb	4	convicted_by	0.984819075710298	3
0.0062	good_patient	mainVerb	5	cured_by	0.984165584593971	3
0.0062	good_patient	mainVerb	6	entertained_by	0.97890595228212	4
0.0062	good_patient	mainVerb	7	evaluated_by	0.973419222712256	5
0.0062	good_patient	mainVerb	8	fired_by	0.976308397136538	4
0.0062	good_patient	mainVerb	9	frightened_by	0.98165294454463	4
0.0062	good_patient	mainVerb	10	graded_by	0.98252035251797	4
0.0062	good_patient	mainVerb	11	hired_by	0.982601032087725	4
0.0062	good_patient	mainVerb	12	hypnotized_by	0.979310613362946	4
0.0062	good_patient	mainVerb	13	instructed_by	0.982167565434395	3
0.0062	good_patient	mainVerb	14	interrogated_by	0.975659650803263	4
0.0062	good_patient	mainVerb	15	interviewed_by	0.892974222845184	18
0.0062	good_patient	mainVerb	16	invited_by	0.97581247523155	5
0.0062	good_patient	mainVerb	17	questioned_by	0.976768071859995	4
0.0062	good_patient	mainVerb	18	rescued_by	0.984536882392917	3
0.0062	good_patient	mainVerb	19	sentenced_by	0.983340456643565	3
0.0062	good_patient	mainVerb	20	served_by	0.979886304617267	4
0.0062	good_patient	mainVerb	21	shot_by	0.981905328494725	3
0.0062	good_patient	mainVerb	22	slaughtered_by	0.98397998373178	3
0.0062	good_patient	mainVerb	23	terrorized_by	0.985339695569151	3
0.0062	good_patient	mainVerb	24	tortured_by	0.983863387963708	3
0.0062	good_patient	mainVerb	25	captured_by	0.968516410613519	6
0.0062	good_patient	mainVerb	26	chased_by	0.697397663216694	49
0.0062	good_patient	mainVerb	27	devoured_by	0.789106349991837	35
0.0062	good_patient	mainVerb	28	dismissed_by	0.977047938211412	4
0.0062	good_patient	mainVerb	29	examined_by	0.896152717368757	18
0.0062	good_patient	mainVerb	30	executed_by	0.915961956376879	14
0.0062	good_patient	mainVerb	31	investigated_by	0.910326187277426	15
0.0062	good_patient	mainVerb	32	kicked_by	0.975283414895019	4
0.0062	good_patient	mainVerb	33	lectured_by	0.970280098584161	5
0.0062	good_patient	mainVerb	34	lifted_by	0.879531265579403	20
0.0062	good_patient	mainVerb	35	punished_by	0.984843529654027	3
0.0062	good_patient	mainVerb	36	recognized_by	0.86092818045757	23
0.0062	good_patient	mainVerb	37	searched_by	0.933932163134943	11
0.0062	good_patient	mainVerb	38	studied_by	0.758612114343875	39
